userId,movieId,rating,timestamp,latest
1,1024,5.0,2000-07-30 18:47:56,71.0
1,1025,5.0,2000-07-30 18:46:31,80.0
1,1029,5.0,2000-07-30 18:47:35,73.0
1,1030,3.0,2000-07-30 18:48:23,68.0
1,1031,5.0,2000-07-30 18:44:13,93.0
1,1032,5.0,2000-07-30 18:46:31,81.0
1,1042,4.0,2000-07-30 18:19:39,205.0
1,1049,5.0,2000-07-30 18:40:00,118.0
1,1060,4.0,2000-07-30 18:15:24,218.0
1,1073,5.0,2000-07-30 18:28:00,183.0
1,1080,5.0,2000-07-30 18:22:07,192.0
1,1089,5.0,2000-07-30 18:49:11,63.0
1,1090,4.0,2000-07-30 19:06:58,12.0
1,1092,5.0,2000-07-30 18:58:04,35.0
1,1097,5.0,2000-07-30 18:28:00,184.0
1,1127,4.0,2000-07-30 18:41:53,109.0
1,1136,5.0,2000-07-30 18:22:07,193.0
1,1196,5.0,2000-07-30 18:30:27,162.0
1,1197,5.0,2000-07-30 18:31:12,156.0
1,1198,5.0,2000-07-30 18:30:27,163.0
1,1206,5.0,2000-07-30 19:02:17,21.0
1,1208,4.0,2000-07-30 18:54:10,49.0
1,1210,5.0,2000-07-30 18:08:19,232.0
1,1213,5.0,2000-07-30 18:49:11,64.0
1,1214,4.0,2000-07-30 18:30:55,159.0
1,1219,2.0,2000-07-30 18:56:33,43.0
1,1220,5.0,2000-07-30 18:31:49,149.0
1,1222,5.0,2000-07-30 18:31:49,150.0
1,1224,5.0,2000-07-30 19:06:58,13.0
1,1226,5.0,2000-07-30 19:00:18,27.0
1,1240,5.0,2000-07-30 19:02:03,23.0
1,1256,5.0,2000-07-30 18:24:02,190.0
1,1258,3.0,2000-07-30 18:56:54,38.0
1,1265,4.0,2000-07-30 18:59:59,29.0
1,1270,5.0,2000-07-30 19:01:45,24.0
1,1275,5.0,2000-07-30 18:38:10,131.0
1,1278,5.0,2000-07-30 18:56:54,39.0
1,1282,5.0,2000-07-30 18:45:03,87.0
1,1291,5.0,2000-07-30 18:31:49,151.0
1,1298,5.0,2000-07-30 19:08:06,8.0
1,1348,4.0,2000-07-30 18:56:33,44.0
1,1377,3.0,2000-07-30 18:44:13,94.0
1,1396,3.0,2000-07-30 18:50:17,59.0
1,1408,3.0,2000-07-30 18:38:30,128.0
1,1445,3.0,2000-07-30 19:08:32,5.0
1,1473,4.0,2000-07-30 18:14:35,221.0
1,1500,4.0,2000-07-30 18:16:25,215.0
1,1517,5.0,2000-07-30 18:18:27,210.0
1,1552,4.0,2000-07-30 18:43:40,96.0
1,1573,5.0,2000-07-30 18:38:10,132.0
1,1580,3.0,2000-07-30 18:18:45,208.0
1,1587,5.0,2000-07-30 18:39:06,124.0
1,1617,5.0,2000-07-30 18:49:11,65.0
1,1620,4.0,2000-07-30 18:50:56,55.0
1,1625,5.0,2000-07-30 18:58:24,33.0
1,1644,3.0,2000-07-30 18:58:56,31.0
1,1676,3.0,2000-07-30 18:43:40,97.0
1,1732,5.0,2000-07-30 18:18:45,209.0
1,1777,4.0,2000-07-30 18:20:30,197.0
1,1793,4.0,2000-07-30 18:23:24,191.0
1,1804,5.0,2000-07-30 18:50:34,57.0
1,1805,4.0,2000-07-30 18:50:56,56.0
1,1920,4.0,2000-07-30 18:29:40,166.0
1,1927,5.0,2000-07-30 18:24:57,189.0
1,1954,5.0,2000-07-30 18:36:16,146.0
1,1967,4.0,2000-07-30 18:28:30,176.0
1,2000,4.0,2000-07-30 18:36:51,142.0
1,2005,5.0,2000-07-30 18:28:30,177.0
1,2012,4.0,2000-07-30 19:09:36,2.0
1,2018,5.0,2000-07-30 18:08:43,228.0
1,2028,4.0,2000-07-30 18:31:28,153.0
1,2033,5.0,2000-07-30 18:48:23,69.0
1,2046,4.0,2000-07-30 18:42:43,106.0
1,2048,5.0,2000-07-30 18:46:31,82.0
1,2054,4.0,2000-07-30 18:29:07,171.0
1,2058,5.0,2000-07-30 18:40:00,119.0
1,2078,5.0,2000-07-30 18:47:18,76.0
1,2090,5.0,2000-07-30 18:47:18,77.0
1,2093,3.0,2000-07-30 18:28:30,178.0
1,2094,5.0,2000-07-30 18:44:13,95.0
1,2096,4.0,2000-07-30 18:47:18,78.0
1,2099,4.0,2000-07-30 18:43:08,101.0
1,2105,4.0,2000-07-30 18:28:45,172.0
1,2115,5.0,2000-07-30 18:42:09,108.0
1,2116,5.0,2000-07-30 18:47:56,72.0
1,2137,5.0,2000-07-30 18:46:31,83.0
1,2139,5.0,2000-07-30 18:46:31,84.0
1,2141,5.0,2000-07-30 18:47:18,79.0
1,2143,4.0,2000-07-30 18:28:45,173.0
1,2161,5.0,2000-07-30 18:28:30,179.0
1,2174,4.0,2000-07-30 18:28:00,185.0
1,2193,4.0,2000-07-30 18:28:30,180.0
1,2253,2.0,2000-07-30 18:29:35,169.0
1,2268,4.0,2000-07-30 18:49:49,61.0
1,2273,4.0,2000-07-30 18:38:30,129.0
1,2291,5.0,2000-07-30 19:01:04,25.0
1,2329,5.0,2000-07-30 18:54:23,48.0
1,2338,2.0,2000-07-30 18:59:06,30.0
1,2353,5.0,2000-07-30 19:04:21,17.0
1,2366,4.0,2000-07-30 18:41:02,114.0
1,2387,5.0,2000-07-30 18:52:03,51.0
1,2389,2.0,2000-07-30 18:51:34,53.0
1,2395,5.0,2000-07-30 18:18:13,212.0
1,2406,4.0,2000-07-30 18:38:30,130.0
1,2414,3.0,2000-07-30 18:41:53,110.0
1,2427,5.0,2000-07-30 18:37:22,138.0
1,2450,4.0,2000-07-30 18:43:40,98.0
1,2459,5.0,2000-07-30 18:56:54,40.0
1,2470,5.0,2000-07-30 18:43:08,102.0
1,2478,4.0,2000-07-30 19:09:29,3.0
1,2492,4.0,2000-08-08 07:27:42,1.0
1,2502,5.0,2000-07-30 18:21:18,194.0
1,2528,3.0,2000-07-30 18:38:48,125.0
1,2529,5.0,2000-07-30 18:37:22,139.0
1,2542,5.0,2000-07-30 18:21:05,195.0
1,2571,5.0,2000-07-30 18:31:28,154.0
1,2580,5.0,2000-07-30 18:50:00,60.0
1,2596,5.0,2000-07-30 18:19:04,206.0
1,2616,4.0,2000-07-30 18:51:20,54.0
1,2617,2.0,2000-07-30 18:43:08,103.0
1,2628,4.0,2000-07-30 18:08:43,229.0
1,2640,4.0,2000-07-30 18:39:37,120.0
1,2641,5.0,2000-07-30 18:43:40,99.0
1,2644,4.0,2000-07-30 18:56:33,45.0
1,2648,4.0,2000-07-30 18:56:54,41.0
1,2654,5.0,2000-07-30 18:56:33,46.0
1,2657,3.0,2000-07-30 18:57:06,37.0
1,2692,5.0,2000-07-30 18:30:55,160.0
1,2700,5.0,2000-07-30 18:16:25,216.0
1,2716,5.0,2000-07-30 18:56:54,42.0
1,2761,5.0,2000-07-30 18:45:03,88.0
1,2797,4.0,2000-07-30 18:28:30,181.0
1,2826,4.0,2000-07-30 18:08:43,230.0
1,2858,5.0,2000-07-30 18:14:28,224.0
1,2872,5.0,2000-07-30 18:28:00,186.0
1,2899,5.0,2000-07-30 18:45:03,89.0
1,2916,4.0,2000-07-30 18:38:10,133.0
1,2944,5.0,2000-07-30 18:31:12,157.0
1,2947,5.0,2000-07-30 18:36:16,147.0
1,2948,5.0,2000-07-30 18:36:31,143.0
1,2949,5.0,2000-07-30 18:31:28,155.0
1,2959,5.0,2000-07-30 18:54:42,47.0
1,2985,4.0,2000-07-30 18:50:34,58.0
1,2987,5.0,2000-07-30 18:41:35,111.0
1,2991,5.0,2000-07-30 18:37:51,135.0
1,2993,5.0,2000-07-30 18:37:22,140.0
1,2997,4.0,2000-07-30 18:14:56,220.0
1,3033,5.0,2000-07-30 19:02:42,20.0
1,3034,5.0,2000-07-30 18:46:31,85.0
1,3052,5.0,2000-07-30 18:20:08,201.0
1,3053,5.0,2000-07-30 19:08:06,9.0
1,3062,4.0,2000-07-30 18:31:12,158.0
1,3147,5.0,2000-07-30 19:04:33,16.0
1,3168,4.0,2000-07-30 18:41:35,112.0
1,3176,1.0,2000-07-30 18:58:24,34.0
1,3243,3.0,2000-07-30 18:18:13,213.0
1,3247,3.0,2000-07-30 18:51:48,52.0
1,3253,5.0,2000-07-30 18:18:27,211.0
1,3273,5.0,2000-07-30 18:58:56,32.0
1,3386,5.0,2000-07-30 18:58:04,36.0
1,3439,4.0,2000-07-30 18:29:59,164.0
1,3440,4.0,2000-07-30 18:29:59,165.0
1,3441,5.0,2000-07-30 18:38:48,126.0
1,3448,5.0,2000-07-30 19:07:34,10.0
1,3450,5.0,2000-07-30 18:19:04,207.0
1,3479,4.0,2000-07-30 18:28:45,174.0
1,3489,4.0,2000-07-30 18:29:35,170.0
1,3527,4.0,2000-07-30 18:37:51,136.0
1,3578,5.0,2000-07-30 18:11:08,227.0
1,3617,4.0,2000-07-30 18:11:23,226.0
1,3639,4.0,2000-07-30 18:37:51,137.0
1,3671,5.0,2000-07-30 18:26:29,187.0
1,3702,5.0,2000-07-30 19:02:17,22.0
1,3703,5.0,2000-07-30 18:31:49,152.0
1,3729,5.0,2000-07-30 18:39:23,122.0
1,3740,4.0,2000-07-30 18:40:17,115.0
1,3744,4.0,2000-07-30 18:11:34,225.0
1,3793,5.0,2000-07-30 18:30:55,161.0
1,3809,4.0,2000-07-30 18:20:20,198.0
1,4006,4.0,2000-07-30 18:48:23,70.0
1,5060,5.0,2000-07-30 19:06:42,15.0
2,318,3.0,2015-10-24 19:27:15,29.0
2,333,4.0,2015-10-24 19:30:29,12.0
2,1704,4.5,2015-10-24 19:33:48,4.0
2,3578,4.0,2015-10-24 19:28:05,23.0
2,6874,4.0,2015-10-24 19:29:12,18.0
2,8798,3.5,2015-10-24 19:29:20,17.0
2,46970,4.0,2015-10-24 19:30:13,13.0
2,48516,4.0,2015-10-24 19:31:04,11.0
2,58559,4.5,2015-10-24 19:32:21,10.0
2,60756,5.0,2015-10-24 19:29:40,14.0
2,68157,4.5,2015-10-24 19:32:34,8.0
2,71535,3.0,2015-10-24 19:29:34,15.0
2,74458,4.0,2015-10-24 19:28:46,21.0
2,77455,3.0,2015-10-24 19:29:01,19.0
2,79132,4.0,2015-10-24 19:27:21,28.0
2,80489,4.5,2015-10-24 19:35:40,1.0
2,80906,5.0,2015-10-24 19:32:52,6.0
2,86345,4.0,2015-10-24 19:32:46,7.0
2,89774,5.0,2015-10-24 19:33:09,5.0
2,91529,3.5,2015-10-24 19:28:11,22.0
2,91658,2.5,2015-10-24 19:28:58,20.0
2,99114,3.5,2015-10-24 19:27:54,25.0
2,106782,5.0,2015-10-24 19:29:26,16.0
2,109487,3.0,2015-10-24 19:32:25,9.0
2,112552,4.0,2015-10-24 19:28:02,24.0
2,114060,2.0,2015-10-24 19:34:36,2.0
2,115713,3.5,2015-10-24 19:27:34,26.0
2,122882,5.0,2015-10-24 19:34:32,3.0
2,131724,5.0,2015-10-24 19:27:31,27.0
3,31,0.5,2011-05-27 02:32:58,33.0
3,527,0.5,2011-05-27 02:44:35,3.0
3,647,0.5,2011-05-27 02:33:39,29.0
3,688,0.5,2011-05-27 02:43:48,6.0
3,720,0.5,2011-05-27 02:33:15,32.0
3,849,5.0,2011-05-27 02:33:31,30.0
3,914,0.5,2011-05-27 02:32:47,36.0
3,1093,0.5,2011-05-27 02:33:47,27.0
3,1124,0.5,2011-05-27 02:43:36,7.0
3,1263,0.5,2011-05-27 02:32:49,35.0
3,1272,0.5,2011-05-27 02:33:44,28.0
3,1275,3.5,2011-05-27 02:28:43,39.0
3,1302,0.5,2011-05-27 02:43:09,9.0
3,1371,3.0,2011-05-27 02:32:41,37.0
3,1587,4.5,2011-05-27 02:40:03,15.0
3,2018,0.5,2011-05-27 02:42:55,10.0
3,2080,0.5,2011-05-27 02:32:52,34.0
3,2090,0.5,2011-05-27 02:44:21,4.0
3,2105,2.0,2011-05-27 02:32:39,38.0
3,2288,4.0,2011-05-27 02:33:51,26.0
3,2424,0.5,2011-05-27 02:44:53,1.0
3,2851,5.0,2011-05-27 02:38:45,17.0
3,3024,4.5,2011-05-27 02:40:54,12.0
3,3210,0.5,2011-05-27 02:33:58,25.0
3,3703,5.0,2011-05-27 02:33:23,31.0
3,3949,0.5,2011-05-27 02:44:05,5.0
3,4518,5.0,2011-05-27 02:36:10,20.0
3,5048,0.5,2011-05-27 02:44:44,2.0
3,5181,5.0,2011-05-27 02:35:18,21.0
3,5746,5.0,2011-05-27 02:35:08,22.0
3,5764,4.5,2011-05-27 02:40:21,14.0
3,5919,5.0,2011-05-27 02:37:05,18.0
3,6238,0.5,2011-05-27 02:43:24,8.0
3,6835,5.0,2011-05-27 02:34:30,24.0
3,7899,4.5,2011-05-27 02:40:36,13.0
3,7991,5.0,2011-05-27 02:34:44,23.0
3,26409,4.5,2011-05-27 02:39:53,16.0
3,70946,5.0,2011-05-27 02:36:55,19.0
3,72378,0.5,2011-05-27 02:42:44,11.0
4,21,3.0,2001-04-10 20:39:59,22.0
4,32,2.0,1999-12-14 12:10:47,155.0
4,45,3.0,2001-04-10 20:37:27,24.0
4,47,2.0,1999-12-14 12:10:25,156.0
4,52,3.0,2000-07-26 14:46:26,79.0
4,58,3.0,2000-07-25 15:20:44,131.0
4,106,4.0,2001-04-09 20:39:44,63.0
4,125,5.0,2000-07-26 14:45:58,81.0
4,126,1.0,2001-04-09 20:42:00,57.0
4,162,5.0,1999-12-13 09:49:31,209.0
4,171,3.0,1999-12-13 09:47:08,216.0
4,176,5.0,2000-07-26 14:42:45,94.0
4,190,2.0,1999-12-13 10:00:59,183.0
4,215,5.0,1999-12-13 09:57:58,193.0
4,222,1.0,1999-12-19 18:44:00,138.0
4,232,5.0,2000-07-26 14:44:44,86.0
4,235,2.0,1999-12-14 12:11:53,153.0
4,247,3.0,2001-04-09 20:41:34,59.0
4,260,5.0,1999-12-13 10:00:59,184.0
4,265,5.0,2000-07-25 15:21:08,130.0
4,296,1.0,1999-12-14 12:09:10,158.0
4,319,5.0,1999-12-13 09:59:42,188.0
4,342,5.0,2000-07-25 15:21:40,127.0
4,345,4.0,1999-12-19 18:44:23,137.0
4,348,4.0,2000-07-26 14:46:26,80.0
4,351,3.0,2001-04-10 20:35:01,28.0
4,357,3.0,2000-07-26 14:55:06,75.0
4,368,4.0,1999-12-13 09:51:30,203.0
4,417,2.0,1999-12-13 09:47:47,212.0
4,441,1.0,2001-04-10 20:35:15,27.0
4,450,2.0,2001-04-09 20:40:28,62.0
4,457,5.0,1999-12-13 10:00:59,185.0
4,475,5.0,1999-12-14 12:24:50,140.0
4,492,5.0,1999-12-13 10:11:12,164.0
4,509,1.0,1999-12-13 09:58:26,191.0
4,538,5.0,1999-12-13 09:50:36,206.0
4,539,1.0,2000-07-25 15:27:12,120.0
4,553,2.0,1999-12-13 10:01:41,182.0
4,588,4.0,1999-12-13 10:07:50,173.0
4,593,5.0,2000-07-25 15:46:26,100.0
4,595,3.0,2001-04-09 20:36:49,70.0
4,599,2.0,1999-12-13 09:49:47,208.0
4,608,5.0,2000-07-25 15:46:48,98.0
4,648,3.0,1999-12-13 10:11:46,161.0
4,708,4.0,2001-04-10 20:40:30,21.0
4,759,3.0,1999-12-13 09:50:01,207.0
4,800,4.0,1999-12-13 09:58:26,192.0
4,892,4.0,2000-07-26 14:45:14,84.0
4,898,5.0,2000-07-26 14:55:47,74.0
4,899,4.0,1999-12-13 10:07:33,175.0
4,902,4.0,1999-12-13 09:47:26,215.0
4,904,4.0,1999-12-13 10:10:37,166.0
4,908,5.0,1999-12-14 12:18:22,146.0
4,910,5.0,1999-12-14 12:19:49,145.0
4,912,5.0,1999-12-14 12:18:22,147.0
4,914,5.0,1999-12-13 10:07:50,174.0
4,919,5.0,1999-12-13 10:05:21,179.0
4,920,5.0,1999-12-14 12:13:22,151.0
4,930,5.0,2000-07-25 15:22:51,126.0
4,937,3.0,2001-04-09 20:44:45,54.0
4,1025,4.0,1999-12-13 10:00:32,187.0
4,1046,5.0,1999-12-14 12:14:14,150.0
4,1057,3.0,2000-07-25 15:56:18,96.0
4,1060,2.0,2001-04-10 20:33:39,34.0
4,1073,4.0,1999-12-13 10:04:43,181.0
4,1077,5.0,1999-12-14 12:14:52,149.0
4,1079,2.0,1999-12-13 09:55:46,198.0
4,1080,5.0,2001-04-10 20:31:36,39.0
4,1084,5.0,1999-12-13 10:00:59,186.0
4,1086,5.0,2000-07-25 15:42:03,106.0
4,1094,3.0,2000-07-25 15:21:40,128.0
4,1103,5.0,2000-07-25 15:42:03,107.0
4,1136,5.0,2001-04-10 20:30:25,40.0
4,1179,4.0,2000-07-25 15:33:00,114.0
4,1183,1.0,2000-07-28 10:01:53,72.0
4,1188,5.0,2000-07-25 15:21:40,129.0
4,1196,5.0,2000-07-25 15:26:03,121.0
4,1197,5.0,2000-07-25 15:26:03,122.0
4,1198,3.0,2000-07-25 15:25:28,124.0
4,1199,2.0,1999-12-13 09:56:07,196.0
4,1203,5.0,1999-12-14 12:20:25,142.0
4,1211,1.0,2000-07-25 15:33:25,113.0
4,1213,4.0,1999-12-13 10:08:49,171.0
4,1219,4.0,2000-07-25 15:46:01,102.0
4,1225,4.0,2000-07-25 15:35:26,112.0
4,1250,5.0,1999-12-14 12:20:08,143.0
4,1259,4.0,2000-07-25 15:25:28,125.0
4,1265,4.0,2000-07-26 14:44:44,87.0
4,1266,4.0,2001-04-09 20:43:57,55.0
4,1279,2.0,2001-04-10 20:33:52,33.0
4,1282,5.0,1999-12-13 10:07:33,176.0
4,1283,5.0,1999-12-13 09:51:30,204.0
4,1288,4.0,1999-12-13 10:07:33,177.0
4,1291,4.0,2000-07-25 15:26:03,123.0
4,1304,3.0,1999-12-13 09:47:47,213.0
4,1391,1.0,1999-12-14 12:16:06,148.0
4,1449,5.0,1999-12-13 10:09:27,170.0
4,1466,4.0,1999-12-14 12:11:32,154.0
4,1500,4.0,2000-07-26 14:47:10,78.0
4,1517,4.0,1999-12-13 10:09:50,168.0
4,1580,3.0,2001-04-10 20:40:44,20.0
4,1597,1.0,1999-12-13 10:11:46,162.0
4,1617,2.0,1999-12-13 10:10:37,167.0
4,1641,4.0,2000-07-26 14:45:58,82.0
4,1704,1.0,1999-12-19 18:43:35,139.0
4,1719,4.0,1999-12-13 10:12:36,159.0
4,1732,4.0,1999-12-13 10:11:29,163.0
4,1733,5.0,1999-12-13 09:59:03,190.0
4,1734,3.0,2000-07-25 15:35:57,111.0
4,1834,5.0,1999-12-14 12:22:14,141.0
4,1860,2.0,2001-04-09 20:43:21,56.0
4,1883,4.0,2000-07-26 14:44:02,90.0
4,1885,3.0,2000-07-26 14:43:37,91.0
4,1892,2.0,2000-07-25 15:37:11,109.0
4,1895,4.0,1999-12-19 18:46:19,136.0
4,1907,3.0,2000-07-25 15:55:05,97.0
4,1914,4.0,2000-07-26 14:45:14,85.0
4,1916,1.0,2001-04-10 20:33:06,36.0
4,1923,3.0,2001-04-10 20:34:30,31.0
4,1947,5.0,1999-12-13 10:07:33,178.0
4,1966,2.0,2000-07-26 14:44:44,88.0
4,1967,5.0,1999-12-13 09:56:07,197.0
4,1968,4.0,2001-04-10 20:33:06,37.0
4,2019,2.0,1999-12-13 09:51:30,205.0
4,2076,4.0,1999-12-13 09:57:32,194.0
4,2078,5.0,1999-12-13 10:05:21,180.0
4,2109,4.0,2001-04-10 20:36:56,25.0
4,2145,3.0,2001-04-10 20:42:08,18.0
4,2150,5.0,2001-04-10 20:32:18,38.0
4,2174,5.0,2000-07-25 15:44:15,103.0
4,2186,5.0,1999-12-14 12:20:08,144.0
4,2203,4.0,1999-12-13 10:08:49,172.0
4,2204,5.0,2000-07-25 15:46:48,99.0
4,2282,1.0,1999-12-19 18:47:18,135.0
4,2324,1.0,2000-07-26 14:43:10,92.0
4,2336,2.0,2000-07-25 15:29:24,118.0
4,2351,4.0,1999-12-13 09:47:47,214.0
4,2359,4.0,2000-07-26 14:43:10,93.0
4,2390,5.0,1999-12-13 09:59:24,189.0
4,2395,3.0,2000-07-26 14:55:06,76.0
4,2406,4.0,2001-04-10 20:41:42,19.0
4,2467,4.0,1999-12-13 10:10:58,165.0
4,2571,1.0,1999-12-14 12:09:45,157.0
4,2583,5.0,1999-12-13 09:54:23,200.0
4,2599,5.0,2000-07-26 14:44:44,89.0
4,2628,1.0,2001-04-09 20:41:34,60.0
4,2683,4.0,1999-12-13 10:09:50,169.0
4,2692,5.0,1999-12-13 09:56:53,195.0
4,2712,2.0,1999-12-13 09:49:02,210.0
4,2762,4.0,2000-07-25 15:46:26,101.0
4,2763,1.0,2000-07-28 10:03:41,71.0
4,2770,2.0,1999-12-14 12:12:33,152.0
4,2791,5.0,2000-07-25 15:40:28,108.0
4,2843,5.0,1999-12-13 09:53:34,201.0
4,2858,5.0,2000-07-25 15:32:20,115.0
4,2874,4.0,2001-04-10 20:36:56,26.0
4,2921,4.0,1999-12-13 09:51:48,202.0
4,2926,5.0,2001-04-10 20:34:30,32.0
4,2959,2.0,1999-12-13 09:48:48,211.0
4,2973,2.0,1999-12-13 09:55:46,199.0
4,2997,4.0,2001-04-09 20:36:50,69.0
4,3033,4.0,2001-04-10 20:56:40,17.0
4,3044,5.0,1999-12-13 10:12:00,160.0
4,3060,4.0,2001-04-10 20:34:44,30.0
4,3079,3.0,2000-07-28 09:56:37,73.0
4,3083,5.0,2000-07-26 14:41:27,95.0
4,3160,4.0,2000-07-25 15:32:01,116.0
4,3175,1.0,2000-07-25 15:28:50,119.0
4,3176,4.0,2000-07-25 15:42:51,105.0
4,3204,4.0,2000-07-25 15:43:48,104.0
4,3255,4.0,2000-07-26 14:55:06,77.0
4,3317,4.0,2001-04-10 20:28:18,41.0
4,3358,3.0,2000-07-26 14:45:58,83.0
4,3365,5.0,2000-07-25 15:18:49,133.0
4,3386,4.0,2000-07-25 15:36:35,110.0
4,3408,4.0,2001-04-09 20:47:18,44.0
4,3481,2.0,2000-07-25 15:17:23,134.0
4,3489,1.0,2001-04-09 20:41:48,58.0
4,3508,5.0,2000-07-25 15:19:11,132.0
4,3538,2.0,2001-04-09 20:46:52,46.0
4,3591,1.0,2001-04-10 20:39:59,23.0
4,3788,3.0,2000-07-25 15:31:25,117.0
4,3809,3.0,2001-04-10 20:56:47,16.0
4,3851,5.0,2001-04-09 20:46:20,48.0
4,3897,4.0,2001-04-10 20:27:45,42.0
4,3911,3.0,2001-04-09 20:45:49,51.0
4,3967,4.0,2001-04-09 20:46:04,50.0
4,3996,4.0,2001-04-09 20:45:30,53.0
4,4002,3.0,2001-04-10 20:33:39,35.0
4,4014,1.0,2001-04-09 20:47:34,43.0
4,4020,3.0,2001-04-09 20:40:56,61.0
4,4021,4.0,2001-04-09 20:46:20,49.0
4,4027,3.0,2001-04-09 20:46:41,47.0
4,4029,3.0,2001-04-09 20:47:06,45.0
4,4033,4.0,2001-04-09 20:45:49,52.0
4,4034,5.0,2001-04-09 20:39:13,64.0
4,4074,3.0,2001-04-09 20:37:45,68.0
4,4121,4.0,2001-04-10 20:35:01,29.0
4,4144,3.0,2001-04-09 20:38:05,66.0
4,4166,3.0,2001-04-09 20:38:20,65.0
4,4226,2.0,2001-12-05 16:23:44,13.0
4,4239,5.0,2001-04-09 20:38:05,67.0
4,4246,4.0,2001-12-05 17:49:02,1.0
4,4252,3.0,2001-12-05 16:24:25,8.0
4,4260,2.0,2001-12-05 16:23:44,14.0
4,4273,4.0,2001-12-05 17:47:50,5.0
4,4308,1.0,2001-12-05 16:24:25,9.0
4,4347,4.0,2001-12-05 16:26:26,6.0
4,4381,3.0,2001-12-05 17:48:29,4.0
4,4641,1.0,2001-12-05 16:26:26,7.0
4,4741,3.0,2001-12-05 17:48:52,2.0
4,4765,5.0,2001-12-05 16:24:05,11.0
4,4881,3.0,2001-12-05 16:24:05,12.0
4,4896,4.0,2001-12-05 17:48:52,3.0
4,4902,4.0,2001-12-05 16:24:25,10.0
4,4967,5.0,2001-12-05 16:23:44,15.0
5,1,4.0,1996-11-08 06:36:02,24.0
5,21,4.0,1996-11-08 06:40:38,16.0
5,34,4.0,1996-11-08 06:34:41,29.0
5,36,4.0,1996-11-08 06:41:32,8.0
5,39,3.0,1996-11-08 06:36:01,26.0
5,50,4.0,1996-11-08 06:34:41,30.0
5,58,5.0,1996-11-08 06:40:38,17.0
5,110,4.0,1996-11-08 06:34:40,31.0
5,150,3.0,1996-11-08 06:32:28,40.0
5,153,3.0,1996-11-08 06:33:22,36.0
5,232,4.0,1996-11-08 06:41:32,9.0
5,247,5.0,1996-11-08 06:42:17,1.0
5,253,3.0,1996-11-08 06:41:32,10.0
5,261,4.0,1996-11-08 06:40:38,18.0
5,265,3.0,1996-11-08 06:38:49,21.0
5,266,1.0,1996-11-08 06:41:51,4.0
5,290,5.0,1996-11-08 06:41:51,5.0
5,296,5.0,1996-11-08 06:32:28,41.0
5,300,3.0,1996-11-08 06:42:17,2.0
5,316,2.0,1996-11-08 06:33:52,33.0
5,318,3.0,1996-11-08 06:34:40,32.0
5,344,3.0,1996-11-08 06:33:22,37.0
5,349,3.0,1996-11-08 06:33:52,34.0
5,357,2.0,1996-11-08 06:40:38,19.0
5,364,3.0,1996-11-08 06:34:42,28.0
5,367,4.0,1996-11-08 06:38:49,22.0
